NFORM,CLANGUE,XLIB,DCREATION,DMAJ,XUSER,UPDATED_BY,MODULE_MF,SIGN_MF
FDBOU12,2,REBOOK TRANSACTION,Feb-02-2001 ,Feb-05-2001 ,AMS,MANINTF,STDM,MFddp9a3gmok7etzv9dvecqhuldeho
FDSOL08,2,FOREIGN CURRENCY PERCENTAGES,Apr-11-2001 ,Apr-11-2001 ,AMS,MANINTF,DEMO,
FDOST04,2,CORPORATE ACTION ANNOU. LIST,May-28-2001 ,May-28-2001 ,AMS,MANINTF,CAMO,MFri94vwu98hfz98kn50rira5gc6zh
FDOST09,2,CORPORATE ANNOUNC. PROCESS,May-28-2001 ,May-28-2001 ,AMS,MANINTF,CAMO,MFps4mi65ro3hsx6bahc5x26dm66bl
TAREG10,2,REGISTER POSITIONS REPORT,Jun-25-2001 ,Jun-25-2001 ,GTA,MANINTF,STDM,MFunr9kka66ep49hstko5ytiu639jl
TALIB04,2,CONFIRMATION LIBEL.,Jun-21-2001 ,Jun-25-2001 ,GTA,MANINTF,STDM,MF83vwj3ytda1jtdugy6sxef0fvzan
TAREG08,2,REGISTER LOG FILE,Jun-25-2001 ,Jun-25-2001 ,GTA,MANINTF,STDM,MFsm9vwkburpw8fo7ko7nghbidx8ss
FDDIV04,2,BOOKING OF REMINDERS,Jun-25-2001 ,Jun-25-2001 ,AMS,MANINTF,TAXE,
FDBDB05,2,BDB PARAMETERS,Jun-26-2001 ,Jun-26-2001 ,AMS,MANINTF,DEMO,
FDAJH01,2,NEW ACCOUNTING JOURNAL,Nov-05-2001 ,Dec-03-2001 ,AMS,MANINTF,STDM,MFwk9722cgx4xei3pqwwus63ielokx
FDPTF19,5,WORKFLOW PARAMETERS,Jul-26-2005 ,Jul-26-2005 ,AMS,MANINTF,STDM,MFvg9t3b1bcjgb67gcv1o0v8kae5dk
FDCOS02,2,SCHEDULE FOR DEALING COST,Mar-04-2002 ,Mar-05-2002 ,AMS,MANINTF,UKMO,
FDQRB01,1,QRB REPORTING EXPORT,Oct-17-2006 ,Oct-17-2006 ,AMS,MANINTF,NLMO,
FDQRB01,2,QRB REPORTING EXPORT,Oct-17-2006 ,Oct-17-2006 ,AMS,MANINTF,NLMO,
FDQRB01,3,QRB REPORTING EXPORT,Oct-17-2006 ,Oct-17-2006 ,AMS,MANINTF,NLMO,
FDQRB01,4,QRB REPORTING EXPORT,Oct-17-2006 ,Oct-17-2006 ,AMS,MANINTF,NLMO,
FDQRB01,5,QRB REPORTING EXPORT,Oct-17-2006 ,Oct-17-2006 ,AMS,MANINTF,NLMO,
FDOST15,1,CORPORATE ACTION EQUIV.,Nov-24-2006 ,Nov-24-2006 ,AMS,MANINTF,CAMO,MFc7f30jwv5uhom944oqaiqcv8vbal
FDOST15,2,CORPORATE ACTION EQUIV.,Nov-24-2006 ,Nov-24-2006 ,AMS,MANINTF,CAMO,MFc7f30jwv5uhom944oqaiqcv8vbal
FDOST15,3,CORPORATE ACTION EQUIV.,Nov-24-2006 ,Nov-24-2006 ,AMS,MANINTF,CAMO,MFc7f30jwv5uhom944oqaiqcv8vbal
FDOST15,4,CORPORATE ACTION EQUIV.,Nov-24-2006 ,Nov-24-2006 ,AMS,MANINTF,CAMO,MFc7f30jwv5uhom944oqaiqcv8vbal
FDOST15,5,CORPORATE ACTION EQUIV.,Nov-24-2006 ,Nov-24-2006 ,AMS,MANINTF,CAMO,MFc7f30jwv5uhom944oqaiqcv8vbal
FDCBS04,2,CBS REPORTING,Jul-24-2006 ,Jul-25-2006 ,AMS,MANINTF,NLMO,
FDOPT21,1,OPTION BASKET DEFINITION,Aug-24-2006 ,Aug-24-2006 ,AMS,MANINTF,STDM,MFurtuphu0oufho53sok2y7nz1i3eg
FDOPT21,2,OPTION BASKET DEFINITION,Aug-24-2006 ,Aug-24-2006 ,AMS,MANINTF,STDM,MFurtuphu0oufho53sok2y7nz1i3eg
FDOPT21,3,OPTION BASKET DEFINITION,Aug-24-2006 ,Aug-24-2006 ,AMS,MANINTF,STDM,MFurtuphu0oufho53sok2y7nz1i3eg
FDOPT21,4,OPTION BASKET DEFINITION,Aug-24-2006 ,Aug-24-2006 ,AMS,MANINTF,STDM,MFurtuphu0oufho53sok2y7nz1i3eg
FDOPT21,5,OPTION BASKET DEFINITION,Aug-24-2006 ,Aug-24-2006 ,AMS,MANINTF,STDM,MFurtuphu0oufho53sok2y7nz1i3eg
FDRST03,1,REPORT SET BY NAV GRP,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MFzidxch671elwmx4fe0jyyfnqw382
FDRST03,2,REPORT SET BY NAV GRP,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MFzidxch671elwmx4fe0jyyfnqw382
FDRST03,3,REPORT SET BY NAV GRP,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MFzidxch671elwmx4fe0jyyfnqw382
FDRST03,4,REPORT SET BY NAV GRP,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MFzidxch671elwmx4fe0jyyfnqw382
FDRST03,5,REPORT SET BY NAV GRP,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MFzidxch671elwmx4fe0jyyfnqw382
FDRST04,1,REPORT SET BY NAV GRP DTLS,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MF49y5igaodwvuqsp6y2afkuixegfg
FDRST04,2,REPORT SET BY NAV GRP DTLS,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MF49y5igaodwvuqsp6y2afkuixegfg
FDRST04,3,REPORT SET BY NAV GRP DTLS,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MF49y5igaodwvuqsp6y2afkuixegfg
FDRST04,4,REPORT SET BY NAV GRP DTLS,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MF49y5igaodwvuqsp6y2afkuixegfg
FDRST04,5,REPORT SET BY NAV GRP DTLS,Jul-26-2006 ,Jul-27-2006 ,AMS,MANINTF,STDM,MF49y5igaodwvuqsp6y2afkuixegfg
FDDRA01,1,DRA REPORTING,Dec-08-2006 ,Dec-12-2006 ,AMS,MANINTF,NLMO,
FDDRA01,2,DRA REPORTINF,Dec-08-2006 ,Dec-12-2006 ,AMS,MANINTF,NLMO,
FDDRA01,3,DRA REPORTING,Dec-08-2006 ,Dec-12-2006 ,AMS,MANINTF,NLMO,
FDDRA01,4,DRA REPORTING,Dec-08-2006 ,Dec-12-2006 ,AMS,MANINTF,NLMO,
FDDRA01,5,DRA REPORTING,Dec-08-2006 ,Dec-12-2006 ,AMS,MANINTF,NLMO,
FDBTX03,2,OFFSET OPERATION CODES,Jul-20-2006 ,Jul-20-2006 ,AMS,MANINTF,ADPO,
FINTF90,2,TAX BOOK COST SUMMARY,Jul-20-2006 ,Jul-20-2006 ,AMS,MANINTF,ADPO,
FINTF91,2,TAX BOOK COST TRANSACTIONS,Jul-20-2006 ,Jul-20-2006 ,AMS,MANINTF,ADPO,
FDFUT21,1,EQS HISTORICAL VALUES,Aug-01-2006 ,Aug-01-2006 ,AMS,MANINTF,HFMO,MF5z8orlj3854rc2n4fp8yjpjb57d4
FDFUT21,2,EQS HISTORICAL VALUES,Aug-01-2006 ,Aug-01-2006 ,AMS,MANINTF,HFMO,MF5z8orlj3854rc2n4fp8yjpjb57d4
FDFUT21,3,EQS HISTORICAL VALUES,Aug-01-2006 ,Aug-01-2006 ,AMS,MANINTF,HFMO,MF5z8orlj3854rc2n4fp8yjpjb57d4
FDFUT21,4,EQS HISTORICAL VALUES,Aug-01-2006 ,Aug-01-2006 ,AMS,MANINTF,HFMO,MF5z8orlj3854rc2n4fp8yjpjb57d4
FDFUT21,5,EQS HISTORICAL VALUES,Aug-01-2006 ,Aug-01-2006 ,AMS,MANINTF,HFMO,MF5z8orlj3854rc2n4fp8yjpjb57d4
FDCSV01,1,NAV EXPORT IN CSV FORMAT,Oct-18-2006 ,Oct-18-2006 ,AMS,MANINTF,STDM,MFlkb7hw8pvezllhpgkm5koj6ppypk
FDCSV01,2,NAV EXPORT IN CSV FORMAT,Oct-18-2006 ,Oct-18-2006 ,AMS,MANINTF,STDM,MFlkb7hw8pvezllhpgkm5koj6ppypk
FDCSV01,3,NAV EXPORT IN CSV FORMAT,Oct-18-2006 ,Oct-18-2006 ,AMS,MANINTF,STDM,MFlkb7hw8pvezllhpgkm5koj6ppypk
FDCSV01,4,NAV EXPORT IN CSV FORMAT,Oct-18-2006 ,Oct-18-2006 ,AMS,MANINTF,STDM,MFlkb7hw8pvezllhpgkm5koj6ppypk
FDCSV01,5,NAV EXPORT IN CSV FORMAT,Oct-18-2006 ,Oct-18-2006 ,AMS,MANINTF,STDM,MFlkb7hw8pvezllhpgkm5koj6ppypk
FDPOL03,2,REALLOCATION,Oct-11-1999 ,Oct-11-1999 ,AMS,MANINTF,POOL,
FDYLD02,4,YIELD PARAMETER,Oct-11-1999 ,Oct-11-1999 ,AMS,MANINTF,STDM,MFkq3gnc8g05bz9t5kji37z5l6xztp
FINTF73,3,FINANCIAL REPORT MULTICLASS,Oct-11-1999 ,Oct-11-1999 ,AMS,MANINTF,STDM,MFdy9zwegniqvg5nx5psnbcbk60kju
FDACA03,1,ACCOUNTING METHOD,Nov-04-1999 ,Nov-04-1999 ,AMS,MANINTF,STDM,MF7fzdbjee88hxoumctkyyjilhdnb4
FDACA03,5,ACCOUNTING METHOD,Nov-04-1999 ,Nov-04-1999 ,AMS,MANINTF,STDM,MF7fzdbjee88hxoumctkyyjilhdnb4
FDEGA05,4,EQUAL. CHART SETTING,Nov-04-1999 ,Nov-04-1999 ,AMS,MANINTF,EQUL,MFlomldqa1kfdp49gphyvrnc3l08mw
FDBOU11,1,SEC LENDING DEAL,Nov-08-1999 ,Nov-08-1999 ,AMS,MANINTF,STDM,MFuv6tvvc9sofh1diw1kficdb0tw72
FDBOU11,5,SEC LENDING DEAL,Nov-08-1999 ,Nov-08-1999 ,AMS,MANINTF,STDM,MFuv6tvvc9sofh1diw1kficdb0tw72
FESET01,2,SECURITY SETTLEMENT INST.,Nov-11-1999 ,Nov-11-1999 ,FND,MANINTF,FEIN,MF4v4p4csevmpk7ha2s0jzt3a8n76c
FDAUT69,2,SECURITIES RATING LOG,Apr-06-2006 ,Apr-06-2006 ,AMS,MANINTF,STDM,MFabp1gf81p2nod86p6gtjvpj33i0c
FEFEX01,2,FOREIGN EXCHANGE TRANSACTION,Nov-11-1999 ,Nov-11-1999 ,FND,MANINTF,FEIN,MFudlm3s8s64hvbzudzhlhd7p896d2
FERES01,2,AVAILABLE THIRD PARTIES,Nov-11-1999 ,Nov-11-1999 ,FND,MANINTF,FEIN,MFgw0sfykoho5v5upyah3bgh2lytaz
FDXCS04,3,NOTES FILE DEFINITION,Dec-15-1999 ,Dec-17-1999 ,AMS,MANINTF,DIET,
FDTAU03,4,YIELD CURVE PARAMETER,Jan-11-2000 ,Jan-11-2000 ,AMS,MANINTF,STDM,MFd3rg1ugcybjx7qoa2rn5a46r1gi6
FINTF74,3,SECURITY POS. UPDATE,Jan-11-2000 ,Jan-11-2000 ,AMS,MANINTF,STDM,MFhcvab6qxpo2rl1n84fm98s5z73fx
FDRGL03,2,EQUALIZATION PARAMETERS,Jan-11-2000 ,Jan-11-2000 ,AMS,MANINTF,EQUL,MFzibo4v35nv6suszsagk360hp5rne
FELOV01,1,CHEMINS PAIEMENT/LIVRAISON,Jan-19-2000 ,Jan-19-2000 ,FND,MANINTF,FEIN,MFtjb68q36jx68xss8sy263t2zp8ox
FEMSG02,1,DESCRIPTION DES MESSAGES,Jan-19-2000 ,Jan-19-2000 ,FND,MANINTF,FEIN,MFx9jdaxaq8vscim794a3lpe3at96h
FEMSG04,1,DESCRIPTION DONNEES PHYS.,Jan-19-2000 ,Jan-19-2000 ,FND,MANINTF,FEIN,MFeynxu99m8x3i4sh99ncc3maxqqv5
FEMSG06,1,LISTE DES MESSAGES,Jan-19-2000 ,Jan-19-2000 ,FND,MANINTF,FEIN,MFb3quhkcwazxh0ys8dukd5meijzee
FEMSG08,1,LISTE DES DONNEES PHYSIQUES,Jan-19-2000 ,Jan-19-2000 ,FND,MANINTF,FEIN,MF50gayqbkwct0xb6x14u5u2e7a557
FDDPG01,2,EQUI. OPERATIONS CODES,Feb-02-2000 ,Feb-02-2000 ,AMS,MANINTF,DEMO,
FDDPG02,1,COLUMNS PARAMETERS,Feb-02-2000 ,Feb-02-2000 ,AMS,MANINTF,DEMO,
FDDPG02,5,COLUMNS PARAMETERS,Feb-02-2000 ,Feb-02-2000 ,AMS,MANINTF,DEMO,
FDDPG03,4,DPG GENERATION,Feb-02-2000 ,Feb-02-2000 ,AMS,MANINTF,DEMO,
FDDWH01,3,FUND INITIAL LOAD,Feb-09-2000 ,Feb-09-2000 ,AMS,MANINTF,DWIC,MFzg9hmvkanxninmo32x1wafklid8f
FDORD04,2,SWIFT MESSAGES BY SERVICE/OP,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFc467f98kn4z7lv20ehtz9obqdtoa
FDORD06,1,SWIFT LINES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFz6gnu4ov7rr6oudrqgxu9yu69f3w
FDORD06,5,SWIFT LINES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFz6gnu4ov7rr6oudrqgxu9yu69f3w
FDORD07,4,SWIFT MODULES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF6aurz6kq7abr8pykyg15hsrjwru6
FDORD08,2,SWIFT MESSAGE TYPES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFqe30ptunkgf1rjfdd30r3xaef2qn
FDORD12,5,DEPOSIT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFp15nruyn2aajagguufase9lta3yx
FDORD13,3,FRA TRANSACTION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFe0tgxq4dolp26ojrt2m8zbidtbrb
FDORD14,2,DEPOSIT ROLLOVER,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFhbqqr24y2bgjxqouxcq7nzbgfhqn
FDORD15,1,LOAN,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFhk6btz8r12zlst8eiahpapp7fsih
FDORD15,5,LOAN,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFhk6btz8r12zlst8eiahpapp7fsih
FDORD16,3,IRS / ICS TRANSACTION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFwvambtpnte17kubkt4qqdyfhurf1
FDORD20,5,COUPON MANAGEMENT,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFracd2tmpx17esw9qqt6s3glb3au5
FDORD21,4,OPTION EXCEPTIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFiz41i1rnqhiacw238jslulavwnt1
FDORD22,2,ORDER REPORT PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFmw7arsf50wuz9ty05h9ak4zehtmh
FDOST01,2,CORPORATE ACTIONS LIST,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF7jsd4z804zbg8wu1uvaqzw44stwp
FDOST02,1,OPERATIONS SUR TITRES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFqqnbayykwoduyfjjm6gaxqwuvqjn
FDOST02,5,CORPORATES ACTIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFqqnbayykwoduyfjjm6gaxqwuvqjn
FDPDC10,5,TRIAL BALANCE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFxurfgt41d67005c7fheskerxk54h
FDPOR01,1,LISTS OF FUND VALUATION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF6gz8nyevkth9hz3opqobchxu0uq0
FDPOR01,5,LISTS OF FUND VALUATION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF6gz8nyevkth9hz3opqobchxu0uq0
FDPOT01,4,SECURITY POSITIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF9ishse8ts5b4v2ipyfs03mh9xucz
FDPOT02,3,ALL SECURITY POSITIONS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFwhn24pycqfdoi67ddsnzo1arlhsq
FDPOT03,2,LAST COUPON PAYMENT DATE,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFz5d6nv61cgl7sz9qnose7se96r7l
FDPRM02,1,PARAMETRES PAR UTILISATEUR,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFpmu9kdy0km1w8djhzm7hsyp5f2lh
FDPRM02,5,USER S PARAMETERS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFpmu9kdy0km1w8djhzm7hsyp5f2lh
FDPRM06,3,MUST BE DEFINED,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MF18e8r8mirqp3nheoyjo96ojpocw1
FDPRM07,2,PARAMETER OF OPEN ITEMS LIST,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFo9xrsqgelrjbuie441wkeh9wgl7y
FDPROF2,3,RIGHT ON MENU,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFruodejay5lvjc9l8uylydiqscdoz
FDPROF3,2,USERS PROFILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFx239uq4wrd7e2s0l5jacgb97dnsv
FDPROF3,5,USERS PROFILES,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFx239uq4wrd7e2s0l5jacgb97dnsv
FDPRTA0,4,PROFILE DEFINITION,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFe34sjea0elvvo0myrac1s6zcs47v
FDPRTA1,3,PROFILE'S RIGHTS,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFeyksxe4u2pp1mdyihlgzj5jope9l
FDPTF03,3,ACCOUNTING DATE FOR FUND,Sep-27-1999 ,Sep-27-1999 ,AMS,MANINTF,STDM,MFws8a3i74pjmn7p9c0wedh03i055j
INTERF,2,INTERFACE,Feb-10-2003 ,Feb-10-2003 ,AMS,MANINTF,STDM,MFq67wa9rx3bkfnwq41ckp8o9xkyul
FDSEC22,1,SECURITY AKTIENGEWINN ALLOC.,Nov-08-2004 ,Nov-08-2004 ,AMS,MANINTF,STDM,MFs0c1c24q9h7y62pd1bpwobc8khki
FDSEC22,2,SECURITY AKTIENGEWINN ALLOC.,Nov-08-2004 ,Nov-08-2004 ,AMS,MANINTF,STDM,MFs0c1c24q9h7y62pd1bpwobc8khki
FDSEC22,3,SECURITY AKTIENGEWINN ALLOC.,Nov-08-2004 ,Nov-08-2004 ,AMS,MANINTF,STDM,MFs0c1c24q9h7y62pd1bpwobc8khki
FDSEC22,4,SECURITY AKTIENGEWINN ALLOC.,Nov-08-2004 ,Nov-08-2004 ,AMS,MANINTF,STDM,MFs0c1c24q9h7y62pd1bpwobc8khki
FDSEC22,5,SECURITY AKTIENGEWINN ALLOC.,Nov-08-2004 ,Nov-08-2004 ,AMS,MANINTF,STDM,MFs0c1c24q9h7y62pd1bpwobc8khki
FEEMP02,1,LOAN TRANSACTION,Dec-20-2004 ,Dec-21-2004 ,FND,MANINTF,FEIN,MF40jeyma6w2s0jthxnc018pcchyqq
FEEMP02,2,LOAN TRANSACTION,Dec-20-2004 ,Dec-21-2004 ,FND,MANINTF,FEIN,MF40jeyma6w2s0jthxnc018pcchyqq
FEEMP02,3,LOAN TRANSACTION,Dec-20-2004 ,Dec-21-2004 ,FND,MANINTF,FEIN,MF40jeyma6w2s0jthxnc018pcchyqq
FEEMP02,4,LOAN TRANSACTION,Dec-20-2004 ,Dec-21-2004 ,FND,MANINTF,FEIN,MF40jeyma6w2s0jthxnc018pcchyqq
FEEMP02,5,LOAN TRANSACTION,Dec-20-2004 ,Dec-21-2004 ,FND,MANINTF,FEIN,MF40jeyma6w2s0jthxnc018pcchyqq
FDRST02,2,REPORT SET DETAILS,Jul-30-2002 ,Jul-30-2002 ,AMS,MANINTF,STDM,MFgqn7pzyubkd9nbvyinwitgfsroaq
FDSWP02,2,CASH SWEEP LIST,Sep-19-2002 ,Sep-26-2002 ,AMS,MANINTF,STDM,MF18mb2o47ff7evl6zv5jizwoqlxtw
FDPTF13,2,SEGMENT AND MASTER FUND LINK,Sep-19-2002 ,Sep-26-2002 ,AMS,MANINTF,SGFD,MFwat527ifcz3amtkdfnrfz5ntyulu
FDRQH00,2,PRINT SERVER QUEUES HISTORY,Jun-25-2003 ,Jun-25-2003 ,AMS,MANINTF,PRIN,MFrs80jdl96fxkuc05x4k4b8t16bgq
FDIAS04,2,IAS-TRANSFER CATEGORY PARAM.,Aug-26-2003 ,Aug-26-2003 ,AMS,MANINTF,IASM,MFdih1irbobpeypvj340d0vjd13c7k
FDSWP06,2,MIN AMOUNT PARAM. SCREEN,Oct-01-2003 ,Oct-07-2003 ,AMS,MANINTF,STDM,MFlbzzh7kru6ntfu0ejd388xvwg6ht
FDUCB03,2,NETTING PARAMETERS,Oct-23-2003 ,Oct-23-2003 ,AMS,MANINTF,USMO,MF84moe6s79bv9s0suegbhxon9a5x9
FDSEC21,1,BLOCKING SECURITY INPUT,Nov-26-2003 ,Nov-26-2003 ,AMS,MANINTF,STDM,MF7pui0w4yxy7kb3crirk0by8eacfh
FDAWV02,1,PARAMETERS FOR  AZ4 AND AZ14,Nov-26-2003 ,Nov-26-2003 ,AMS,MANINTF,DEMO,
FDSOL08,1,FOREIGN CURRENCY PERCENTAGES,Nov-26-2003 ,Nov-26-2003 ,AMS,MANINTF,DEMO,
FDAWV05,1,AWV FUNDS,Nov-26-2003 ,Nov-26-2003 ,AMS,MANINTF,DEMO,
TASTR02,1,COMMISSION STRUCTURE,Nov-26-2003 ,Nov-26-2003 ,AMS,MANINTF,STDM,MFtokwtoa9i8pdanlw7lk96dfsbcpr
FDNAV60,1,JOB RUN DETAILS,May-17-2008 ,May-17-2008 ,AMS,MANINTF,SCHE,MFh0w8pbikdgf1iy2q24oxbl48il21
FDNAV60,2,JOB RUN DETAILS,May-17-2008 ,May-17-2008 ,AMS,MANINTF,SCHE,MFh0w8pbikdgf1iy2q24oxbl48il21
FDOST13,2,CORPORATE ACTION TAX LIST,Oct-13-2003 ,Oct-13-2003 ,AMS,MANINTF,STDM,MFodohbuyk6fjnzo6za0th0k0b3kya
FDNAV60,3,JOB RUN DETAILS,May-17-2008 ,May-17-2008 ,AMS,MANINTF,SCHE,MFh0w8pbikdgf1iy2q24oxbl48il21
FDNAV60,4,JOB RUN DETAILS,May-17-2008 ,May-17-2008 ,AMS,MANINTF,SCHE,MFh0w8pbikdgf1iy2q24oxbl48il21
FDSEC40,4,CPI VALUES,Dec-05-2003 ,Dec-10-2003 ,AMS,MANINTF,STDM,MF0xma6gm9x67beug0znzjt2n4hsyz
PRUNI02,4,HISTORICAL,Apr-16-2004 ,Apr-16-2004 ,AMS,MANINTF,MNMO,
PREXT01,3,EXTERNAL FUND,Apr-16-2004 ,Apr-16-2004 ,AMS,MANINTF,MNMO,
PREXT02,1,HISTORICAL,Apr-16-2004 ,Apr-16-2004 ,AMS,MANINTF,MNMO,
PREXT02,5,HISTORICAL,Apr-16-2004 ,Apr-16-2004 ,AMS,MANINTF,MNMO,
PRTRK01,4,TRACKER FUND,Apr-16-2004 ,Apr-16-2004 ,AMS,MANINTF,MNMO,
PRTRK02,2,HISTORICAL,Apr-16-2004 ,Apr-16-2004 ,AMS,MANINTF,MNMO,
FDEGA09,1,AKTIENGEWINN ALLOCATION,Apr-16-2004 ,Apr-16-2004 ,AMS,MANINTF,EQUL,MFp2l5ac2efsne67yt9oeqth7a1kf3
FDEGA09,5,AKTIENGEWINN ALLOCATION,Apr-16-2004 ,Apr-16-2004 ,AMS,MANINTF,EQUL,MFp2l5ac2efsne67yt9oeqth7a1kf3
FDEGA10,4,ALLOCATION INPUT,Apr-16-2004 ,Apr-16-2004 ,AMS,MANINTF,STDM,MF3s3r0ysrxdvkbecrn5rrw35xe8ms
FDNAV54,3,PROCESS PARAMETERS,Jul-06-2004 ,Jul-06-2004 ,AMS,MANINTF,STDM,MF3z5hpiyb0cahxies0ef3ng24mmrs
FDNAV55,5,PROCESS SEQUENCE,Jul-06-2004 ,Jul-06-2004 ,AMS,MANINTF,STDM,MFahlvbwml2eyjb222b2pz209cyosf
FDNAV57,4,FUND STATUS,Jul-06-2004 ,Jul-06-2004 ,AMS,MANINTF,STDM,MF4u4bi85y7c86qf5fagcy06046dgq
FDREA01,2,REASON CODE,Jul-19-2004 ,Jul-19-2004 ,AMS,MANINTF,STDM,MFeyq9ydeqco523fvxdcrtcze56nst
FDREA01,5,REASON CODE,Jul-19-2004 ,Jul-19-2004 ,AMS,MANINTF,STDM,MFeyq9ydeqco523fvxdcrtcze56nst
FDRBK02,3,STOCK EXCHANGE TRANSACTION,Jul-23-2004 ,Jul-23-2004 ,AMS,MANINTF,STDM,MF42iw9ziqv2xtrh1i9sfz9erqxegw
FDRBK03,2,FUTURE TRANSACTION,Jul-23-2004 ,Jul-23-2004 ,AMS,MANINTF,STDM,MFj47rsqeghztc88yv6fszwmwrj0md
FDRBK04,5,LOAN TRANSACTION,Jul-23-2004 ,Jul-23-2004 ,AMS,MANINTF,STDM,MFs1s70h2wv9nc3voog81m04frfqoa
FDRBK06,5,FEE PAYMENTS,Jul-23-2004 ,Jul-23-2004 ,AMS,MANINTF,STDM,MFy3ylvnuphu9fs954yzny7q68es49
FDCOR13,3,CORRESPONDENT ACCOUNTS,Feb-05-2004 ,Feb-05-2004 ,AMS,MANINTF,STDM,MFirm14qaiviv9l6oye35l6hahuxs1
FDRBK08,1,OPTION TRANSACTION,Jul-23-2004 ,Jul-23-2004 ,AMS,MANINTF,STDM,MFsw4lufe238t21z83otz5cafz0amq
FDHD05,5,IGEFI HELP DESK,Dec-13-2004 ,Dec-13-2004 ,AMS,MANINTF,STDM,MFvle23clhpywcwplyfanl8ybgalfw
FETDP01,1,CALL DEPOSITS,Dec-16-2004 ,Dec-16-2004 ,FND,MANINTF,FEIN,MFur5azzax1hvfhcgisi0mipvctgrt
FETDP01,2,CALL DEPOSITS,Dec-16-2004 ,Dec-16-2004 ,FND,MANINTF,FEIN,MFur5azzax1hvfhcgisi0mipvctgrt
FETDP01,3,CALL DEPOSITS,Dec-16-2004 ,Dec-16-2004 ,FND,MANINTF,FEIN,MFur5azzax1hvfhcgisi0mipvctgrt
FETDP01,4,CALL DEPOSITS,Dec-16-2004 ,Dec-16-2004 ,FND,MANINTF,FEIN,MFur5azzax1hvfhcgisi0mipvctgrt
FETDP01,5,CALL DEPOSITS,Dec-16-2004 ,Dec-16-2004 ,FND,MANINTF,FEIN,MFur5azzax1hvfhcgisi0mipvctgrt
FDRBK08,4,OPTION TRANSACTION,Jul-23-2004 ,Jul-23-2004 ,AMS,MANINTF,STDM,MFsw4lufe238t21z83otz5cafz0amq
FDRBK09,3,DEPOSIT TRANSACTION,Jul-23-2004 ,Jul-23-2004 ,AMS,MANINTF,STDM,MFlduut24kqc7dk1gkscuelf1pdtga
FDRBK11,1,SPOT TRANSACTION,Jul-23-2004 ,Jul-23-2004 ,AMS,MANINTF,STDM,MF69vr8jqv19tr2ockmtxv0rl9g1zz
